data,_loaded_at,_source
"{""event_id"": ""EVT-20240315-00959"", ""event_type"": ""ORDER_PLACED"", ""occurred_at"": ""08/06/2024 12:22:00"", ""customer"": {""id"": "" C-00690 "", ""name"": ""NEHA SMITH"", ""email"": ""NEHA.SMITH@GMAIL.COM"", ""phone"": ""(+91) 98765-43210"", ""tier"": ""gold"", ""address"": {""city"": ""ahmedabad"", ""state"": ""GJ"", ""country"": ""IN""}}, ""order"": {""order_id"": ""ORD-2024-00959"", ""channel"": ""WEB"", ""placed_at"": ""2024-06-08"", ""currency"": ""usd"", ""total_amount"": ""$5,354.41"", ""items"": [{""product_id"": ""P-193"", ""qty"": ""2"", ""unit_price"": ""683.60"", ""discount_pct"": 5}, {""product_id"": ""P-400"", ""qty"": ""0"", ""unit_price"": ""$838.20"", ""discount_pct"": 20}, {""product_id"": ""P-142"", ""qty"": ""1"", ""unit_price"": ""$256.84"", ""discount_pct"": 80}, {""product_id"": ""P-097"", ""qty"": ""4"", ""unit_price"": ""760.41"", ""discount_pct"": 50}, {""product_id"": ""P-134"", ""qty"": ""1"", ""unit_price"": ""$688.73"", ""discount_pct"": 0}], ""payment"": {""method"": ""COD"", ""status"": ""PENDING"", ""gateway"": ""Razorpay""}}, ""metadata"": {""app_version"": ""3.5.4"", ""is_test_event"": ""false""}}",2024-06-08 12:22:00,partner_api
"{""event_id"": ""EVT-20240315-00960"", ""event_type"": ""Add_To_Cart"", ""occurred_at"": ""16/01/2024 16:44:00"", ""customer"": {""id"": "" C-00383 "", ""name"": ""ROHAN KUMAR"", ""email"": ""ROHAN.KUMAR@GMAIL.COM"", ""phone"": ""(+91) 98765-43210"", ""tier"": ""Gold"", ""address"": {""city"": ""jaipur"", ""state"": ""RJ"", ""country"": ""IN""}}, ""order"": {""order_id"": ""ORD-2024-00960"", ""channel"": ""mobile_app"", ""placed_at"": ""2024-01-16"", ""currency"": ""USD"", ""total_amount"": ""$1,462.88"", ""items"": [{""product_id"": ""P-365"", ""qty"": ""1"", ""unit_price"": ""481.18"", ""discount_pct"": 0}, {""product_id"": ""P-197"", ""qty"": null, ""unit_price"": ""$113.99"", ""discount_pct"": 0}, {""product_id"": ""P-086"", ""qty"": ""4"", ""unit_price"": ""$229.79"", ""discount_pct"": 30}, {""product_id"": ""P-302"", ""qty"": ""2"", ""unit_price"": ""$31.27"", ""discount_pct"": 30}, {""product_id"": ""P-181"", ""qty"": ""0"", ""unit_price"": ""194.20"", ""discount_pct"": 30}], ""payment"": {""method"": ""Credit Card"", ""status"": ""failed"", ""gateway"": ""PayU""}}, ""metadata"": {""app_version"": ""3.4.4"", ""is_test_event"": ""true""}}",2024-01-16 16:44:00,partner_api
"{""event_id"": ""EVT-20240315-00961"", ""event_type"": ""ORDER_PLACED"", ""occurred_at"": ""23/03/2024 14:47:00"", ""customer"": {""id"": "" C-00546 "", ""name"": ""JANE JONES"", ""email"": ""JANE.JONES@GMAIL.COM"", ""phone"": ""(+91) 98765-43210"", ""tier"": ""GOLD"", ""address"": {""city"": ""ahmedabad"", ""state"": ""GJ"", ""country"": ""IN""}}, ""order"": {""order_id"": ""ORD-2024-00961"", ""channel"": ""WEB"", ""placed_at"": ""2024-03-23"", ""currency"": ""usd"", ""total_amount"": ""$5,286.81"", ""items"": [{""product_id"": ""P-226"", ""qty"": ""2"", ""unit_price"": ""532.80"", ""discount_pct"": 10}, {""product_id"": ""P-110"", ""qty"": ""5"", ""unit_price"": ""$444.96"", ""discount_pct"": 0}, {""product_id"": ""P-260"", ""qty"": ""3"", ""unit_price"": ""$665.47"", ""discount_pct"": 15}], ""payment"": {""method"": ""Credit Card"", ""status"": ""PENDING"", ""gateway"": ""Stripe""}}, ""metadata"": {""app_version"": ""3.2.6"", ""is_test_event"": ""true""}}",2024-03-23 14:47:00,web
"{""event_id"": ""EVT-20240315-00962"", ""event_type"": ""Add_To_Cart"", ""occurred_at"": ""23/03/2024 10:21:00"", ""customer"": {""id"": "" C-00305 "", ""name"": ""JOHN JONES"", ""email"": ""JOHN.JONES@GMAIL.COM"", ""phone"": ""(+91) 98765-43210"", ""tier"": ""GOLD"", ""address"": {""city"": ""mumbai"", ""state"": ""MH"", ""country"": ""IN""}}, ""order"": {""order_id"": ""ORD-2024-00962"", ""channel"": ""Partner_API"", ""placed_at"": ""2024-03-23"", ""currency"": ""inr"", ""total_amount"": ""$3,900.24"", ""items"": [{""product_id"": ""P-057"", ""qty"": ""4"", ""unit_price"": ""975.06"", ""discount_pct"": 15}], ""payment"": {""method"": ""COD"", ""status"": ""success"", ""gateway"": ""PayU""}}, ""metadata"": {""app_version"": ""3.3.4"", ""is_test_event"": ""true""}}",2024-03-23 10:21:00,partner_api
"{""event_id"": ""EVT-20240315-00963"", ""event_type"": ""order_cancelled"", ""occurred_at"": ""06/03/2024 00:48:00"", ""customer"": {""id"": "" C-00514 "", ""name"": ""ROHAN SINGH"", ""email"": ""ROHAN.SINGH@GMAIL.COM"", ""phone"": ""(+91) 98765-43210"", ""tier"": ""GOLD"", ""address"": {""city"": ""delhi"", ""state"": ""DL"", ""country"": ""IN""}}, ""order"": {""order_id"": ""ORD-2024-00963"", ""channel"": ""mobile_app"", ""placed_at"": ""2024-03-06"", ""currency"": ""inr"", ""total_amount"": ""$2,542.98"", ""items"": [{""product_id"": ""P-201"", ""qty"": null, ""unit_price"": ""829.69"", ""discount_pct"": 0}, {""product_id"": ""P-382"", ""qty"": ""3"", ""unit_price"": ""847.66"", ""discount_pct"": 10}], ""payment"": {""method"": ""COD"", ""status"": ""failed"", ""gateway"": ""Stripe""}}, ""metadata"": {""app_version"": ""3.3.8"", ""is_test_event"": ""false""}}",2024-03-06 00:48:00,web
"{""event_id"": ""EVT-20240315-00964"", ""event_type"": ""CHECKOUT"", ""occurred_at"": ""05/01/2024 23:44:00"", ""customer"": {""id"": "" C-00033 "", ""name"": ""ANITA KUMAR"", ""email"": ""ANITA.KUMAR@GMAIL.COM"", ""phone"": ""(+91) 98765-43210"", ""tier"": ""GOLD"", ""address"": {""city"": ""delhi"", ""state"": ""DL"", ""country"": ""IN""}}, ""order"": {""order_id"": ""ORD-2024-00964"", ""channel"": ""Partner_API"", ""placed_at"": ""2024-01-05"", ""currency"": ""usd"", ""total_amount"": ""$1,293.36"", ""items"": [{""product_id"": ""P-047"", ""qty"": ""3"", ""unit_price"": ""431.12"", ""discount_pct"": 10}], ""payment"": {""method"": ""Credit Card"", ""status"": ""SUCCESS"", ""gateway"": ""PayU""}}, ""metadata"": {""app_version"": ""3.4.1"", ""is_test_event"": ""false""}}",2024-01-05 23:44:00,partner_api
"{""event_id"": ""EVT-20240315-00965"", ""event_type"": ""page_view"", ""occurred_at"": ""20/01/2024 16:44:00"", ""customer"": {""id"": "" C-00451 "", ""name"": ""RAHUL SMITH"", ""email"": ""RAHUL.SMITH@GMAIL.COM"", ""phone"": ""(+91) 98765-43210"", ""tier"": ""GOLD"", ""address"": {""city"": ""jaipur"", ""state"": ""RJ"", ""country"": ""IN""}}, ""order"": {""order_id"": ""ORD-2024-00965"", ""channel"": ""WEB"", ""placed_at"": ""2024-01-20"", ""currency"": ""USD"", ""total_amount"": ""$0.00"", ""items"": [{""product_id"": ""P-238"", ""qty"": null, ""unit_price"": ""$653.80"", ""discount_pct"": 5}, {""product_id"": ""P-385"", ""qty"": null, ""unit_price"": ""$598.14"", ""discount_pct"": 10}], ""payment"": {""method"": ""Debit Card"", ""status"": ""failed"", ""gateway"": ""Razorpay""}}, ""metadata"": {""app_version"": ""3.4.4"", ""is_test_event"": ""true""}}",2024-01-20 16:44:00,mobile
"{""event_id"": ""EVT-20240315-00966"", ""event_type"": ""order_cancelled"", ""occurred_at"": ""20/02/2024 10:17:00"", ""customer"": {""id"": "" C-00107 "", ""name"": ""ROHAN BROWN"", ""email"": ""ROHAN.BROWN@GMAIL.COM"", ""phone"": ""(+91) 98765-43210"", ""tier"": ""GOLD"", ""address"": {""city"": ""jaipur"", ""state"": ""RJ"", ""country"": ""IN""}}, ""order"": {""order_id"": ""ORD-2024-00966"", ""channel"": ""mobile_app"", ""placed_at"": ""2024-02-20"", ""currency"": ""USD"", ""total_amount"": ""$12,166.43"", ""items"": [{""product_id"": ""P-119"", ""qty"": ""5"", ""unit_price"": ""477.31"", ""discount_pct"": 30}, {""product_id"": ""P-160"", ""qty"": ""5"", ""unit_price"": ""698.52"", ""discount_pct"": 80}, {""product_id"": ""P-136"", ""qty"": ""4"", ""unit_price"": ""749.19"", ""discount_pct"": 15}, {""product_id"": ""P-353"", ""qty"": ""4"", ""unit_price"": ""822.63"", ""discount_pct"": 0}], ""payment"": {""method"": ""COD"", ""status"": ""SUCCESS"", ""gateway"": ""PayU""}}, ""metadata"": {""app_version"": ""3.1.1"", ""is_test_event"": ""false""}}",2024-02-20 10:17:00,web
"{""event_id"": ""EVT-20240315-00967"", ""event_type"": ""ORDER_PLACED"", ""occurred_at"": ""30/05/2024 21:37:00"", ""customer"": {""id"": "" C-00164 "", ""name"": ""PRIYA JONES"", ""email"": ""PRIYA.JONES@GMAIL.COM"", ""phone"": ""(+91) 98765-43210"", ""tier"": null, ""address"": {""city"": ""delhi"", ""state"": ""DL"", ""country"": ""IN""}}, ""order"": {""order_id"": ""ORD-2024-00967"", ""channel"": ""mobile_app"", ""placed_at"": ""2024-05-30"", ""currency"": ""INR"", ""total_amount"": ""$6,381.63"", ""items"": [{""product_id"": ""P-232"", ""qty"": ""4"", ""unit_price"": ""707.41"", ""discount_pct"": 0}, {""product_id"": ""P-053"", ""qty"": ""1"", ""unit_price"": ""$835.46"", ""discount_pct"": 30}, {""product_id"": ""P-277"", ""qty"": ""3"", ""unit_price"": ""905.51"", ""discount_pct"": 5}, {""product_id"": ""P-139"", ""qty"": ""0"", ""unit_price"": ""$167.83"", ""discount_pct"": 30}], ""payment"": {""method"": ""COD"", ""status"": ""PENDING"", ""gateway"": ""Stripe""}}, ""metadata"": {""app_version"": ""3.2.4"", ""is_test_event"": ""false""}}",2024-05-30 21:37:00,mobile
"{""event_id"": ""EVT-20240315-00968"", ""event_type"": ""ORDER_PLACED"", ""occurred_at"": ""24/06/2024 19:36:00"", ""customer"": {""id"": "" C-00290 "", ""name"": ""AMIT SMITH"", ""email"": ""AMIT.SMITH@GMAIL.COM"", ""phone"": ""(+91) 98765-43210"", ""tier"": null, ""address"": {""city"": ""mumbai"", ""state"": ""MH"", ""country"": ""IN""}}, ""order"": {""order_id"": ""ORD-2024-00968"", ""channel"": ""Partner_API"", ""placed_at"": ""2024-06-24"", ""currency"": ""inr"", ""total_amount"": ""$4,318.68"", ""items"": [{""product_id"": ""P-303"", ""qty"": ""4"", ""unit_price"": ""529.42"", ""discount_pct"": 30}, {""product_id"": ""P-364"", ""qty"": null, ""unit_price"": ""$87.70"", ""discount_pct"": 50}, {""product_id"": ""P-338"", ""qty"": ""2"", ""unit_price"": ""$693.40"", ""discount_pct"": 15}, {""product_id"": ""P-290"", ""qty"": ""4"", ""unit_price"": ""203.55"", ""discount_pct"": 15}], ""payment"": {""method"": ""COD"", ""status"": ""success"", ""gateway"": ""Razorpay""}}, ""metadata"": {""app_version"": ""3.3.9"", ""is_test_event"": ""false""}}",2024-06-24 19:36:00,partner_api
"{""event_id"": ""EVT-20240315-00969"", ""event_type"": ""order_cancelled"", ""occurred_at"": ""13/04/2024 04:17:00"", ""customer"": {""id"": "" C-00073 "", ""name"": ""JOHN SMITH"", ""email"": ""JOHN.SMITH@GMAIL.COM"", ""phone"": ""(+91) 98765-43210"", ""tier"": null, ""address"": {""city"": ""delhi"", ""state"": ""DL"", ""country"": ""IN""}}, ""order"": {""order_id"": ""ORD-2024-00969"", ""channel"": ""WEB"", ""placed_at"": ""2024-04-13"", ""currency"": ""USD"", ""total_amount"": ""$828.44"", ""items"": [{""product_id"": ""P-260"", ""qty"": ""4"", ""unit_price"": ""$207.11"", ""discount_pct"": 30}], ""payment"": {""method"": ""COD"", ""status"": ""failed"", ""gateway"": ""Stripe""}}, ""metadata"": {""app_version"": ""3.2.6"", ""is_test_event"": ""false""}}",2024-04-13 04:17:00,partner_api
"{""event_id"": ""EVT-20240315-00970"", ""event_type"": ""order_cancelled"", ""occurred_at"": ""03/04/2024 09:41:00"", ""customer"": {""id"": "" C-00183 "", ""name"": ""AMIT SINGH"", ""email"": ""AMIT.SINGH@GMAIL.COM"", ""phone"": ""(+91) 98765-43210"", ""tier"": null, ""address"": {""city"": ""mumbai"", ""state"": ""MH"", ""country"": ""IN""}}, ""order"": {""order_id"": ""ORD-2024-00970"", ""channel"": ""mobile_app"", ""placed_at"": ""2024-04-03"", ""currency"": ""usd"", ""total_amount"": ""$7,362.90"", ""items"": [{""product_id"": ""P-239"", ""qty"": ""4"", ""unit_price"": ""$531.93"", ""discount_pct"": 20}, {""product_id"": ""P-285"", ""qty"": ""5"", ""unit_price"": ""$840.27"", ""discount_pct"": 0}, {""product_id"": ""P-192"", ""qty"": ""3"", ""unit_price"": ""344.61"", ""discount_pct"": 80}, {""product_id"": ""P-004"", ""qty"": null, ""unit_price"": ""145.06"", ""discount_pct"": 10}], ""payment"": {""method"": ""Debit Card"", ""status"": ""failed"", ""gateway"": ""Razorpay""}}, ""metadata"": {""app_version"": ""3.5.8"", ""is_test_event"": ""false""}}",2024-04-03 09:41:00,mobile
"{""event_id"": ""EVT-20240315-00971"", ""event_type"": ""order_cancelled"", ""occurred_at"": ""10/02/2024 17:35:00"", ""customer"": {""id"": "" C-00473 "", ""name"": ""AMIT KUMAR"", ""email"": ""AMIT.KUMAR@GMAIL.COM"", ""phone"": ""(+91) 98765-43210"", ""tier"": ""gold"", ""address"": {""city"": ""jaipur"", ""state"": ""RJ"", ""country"": ""IN""}}, ""order"": {""order_id"": ""ORD-2024-00971"", ""channel"": ""WEB"", ""placed_at"": ""2024-02-10"", ""currency"": ""INR"", ""total_amount"": ""$5,063.94"", ""items"": [{""product_id"": ""P-017"", ""qty"": ""5"", ""unit_price"": ""$743.47"", ""discount_pct"": 50}, {""product_id"": ""P-215"", ""qty"": ""1"", ""unit_price"": ""501.86"", ""discount_pct"": 30}, {""product_id"": ""P-239"", ""qty"": ""1"", ""unit_price"": ""844.73"", ""discount_pct"": 5}], ""payment"": {""method"": ""Credit Card"", ""status"": ""failed"", ""gateway"": ""PayU""}}, ""metadata"": {""app_version"": ""3.5.8"", ""is_test_event"": ""false""}}",2024-02-10 17:35:00,web
"{""event_id"": ""EVT-20240315-00972"", ""event_type"": ""page_view"", ""occurred_at"": ""06/05/2024 20:02:00"", ""customer"": {""id"": "" C-00182 "", ""name"": ""AMIT PATEL"", ""email"": ""AMIT.PATEL@GMAIL.COM"", ""phone"": ""(+91) 98765-43210"", ""tier"": ""Gold"", ""address"": {""city"": ""ahmedabad"", ""state"": ""GJ"", ""country"": ""IN""}}, ""order"": {""order_id"": ""ORD-2024-00972"", ""channel"": ""mobile_app"", ""placed_at"": ""2024-05-06"", ""currency"": ""USD"", ""total_amount"": ""$4,727.10"", ""items"": [{""product_id"": ""P-087"", ""qty"": ""4"", ""unit_price"": ""923.10"", ""discount_pct"": 5}, {""product_id"": ""P-374"", ""qty"": ""5"", ""unit_price"": ""206.94"", ""discount_pct"": 0}], ""payment"": {""method"": ""UPI"", ""status"": ""success"", ""gateway"": ""PayU""}}, ""metadata"": {""app_version"": ""3.1.8"", ""is_test_event"": ""false""}}",2024-05-06 20:02:00,web
"{""event_id"": ""EVT-20240315-00973"", ""event_type"": ""ORDER_PLACED"", ""occurred_at"": ""02/01/2024 01:44:00"", ""customer"": {""id"": "" C-00450 "", ""name"": ""NEHA SHAH"", ""email"": ""NEHA.SHAH@GMAIL.COM"", ""phone"": ""(+91) 98765-43210"", ""tier"": ""Gold"", ""address"": {""city"": ""delhi"", ""state"": ""DL"", ""country"": ""IN""}}, ""order"": {""order_id"": ""ORD-2024-00973"", ""channel"": ""mobile_app"", ""placed_at"": ""2024-01-02"", ""currency"": ""inr"", ""total_amount"": ""$4,788.41"", ""items"": [{""product_id"": ""P-069"", ""qty"": ""4"", ""unit_price"": ""145.38"", ""discount_pct"": 20}, {""product_id"": ""P-368"", ""qty"": ""3"", ""unit_price"": ""$138.73"", ""discount_pct"": 0}, {""product_id"": ""P-052"", ""qty"": null, ""unit_price"": ""$521.54"", ""discount_pct"": 30}, {""product_id"": ""P-249"", ""qty"": null, ""unit_price"": ""293.81"", ""discount_pct"": 15}, {""product_id"": ""P-001"", ""qty"": ""5"", ""unit_price"": ""758.14"", ""discount_pct"": 50}], ""payment"": {""method"": ""Debit Card"", ""status"": ""success"", ""gateway"": ""Razorpay""}}, ""metadata"": {""app_version"": ""3.2.1"", ""is_test_event"": ""false""}}",2024-01-02 01:44:00,partner_api
"{""event_id"": ""EVT-20240315-00974"", ""event_type"": ""page_view"", ""occurred_at"": ""20/01/2024 00:08:00"", ""customer"": {""id"": "" C-00170 "", ""name"": ""NEHA SINGH"", ""email"": ""NEHA.SINGH@GMAIL.COM"", ""phone"": ""(+91) 98765-43210"", ""tier"": ""Gold"", ""address"": {""city"": ""mumbai"", ""state"": ""MH"", ""country"": ""IN""}}, ""order"": {""order_id"": ""ORD-2024-00974"", ""channel"": ""Partner_API"", ""placed_at"": ""2024-01-20"", ""currency"": ""inr"", ""total_amount"": ""$693.25"", ""items"": [{""product_id"": ""P-092"", ""qty"": ""0"", ""unit_price"": ""$880.50"", ""discount_pct"": 10}, {""product_id"": ""P-386"", ""qty"": ""5"", ""unit_price"": ""$138.65"", ""discount_pct"": 10}], ""payment"": {""method"": ""UPI"", ""status"": ""success"", ""gateway"": ""Stripe""}}, ""metadata"": {""app_version"": ""3.1.5"", ""is_test_event"": ""false""}}",2024-01-20 00:08:00,mobile
"{""event_id"": ""EVT-20240315-00975"", ""event_type"": ""order_cancelled"", ""occurred_at"": ""24/01/2024 01:44:00"", ""customer"": {""id"": "" C-00276 "", ""name"": ""NEHA SMITH"", ""email"": ""NEHA.SMITH@GMAIL.COM"", ""phone"": ""(+91) 98765-43210"", ""tier"": ""gold"", ""address"": {""city"": ""pune"", ""state"": ""MH"", ""country"": ""IN""}}, ""order"": {""order_id"": ""ORD-2024-00975"", ""channel"": ""mobile_app"", ""placed_at"": ""2024-01-24"", ""currency"": ""usd"", ""total_amount"": ""$4,250.95"", ""items"": [{""product_id"": ""P-308"", ""qty"": ""5"", ""unit_price"": ""850.19"", ""discount_pct"": 30}], ""payment"": {""method"": ""COD"", ""status"": ""failed"", ""gateway"": ""PayU""}}, ""metadata"": {""app_version"": ""3.1.8"", ""is_test_event"": ""false""}}",2024-01-24 01:44:00,web
"{""event_id"": ""EVT-20240315-00976"", ""event_type"": ""order_cancelled"", ""occurred_at"": ""14/06/2024 09:44:00"", ""customer"": {""id"": "" C-00253 "", ""name"": ""ANITA SMITH"", ""email"": ""ANITA.SMITH@GMAIL.COM"", ""phone"": ""(+91) 98765-43210"", ""tier"": ""gold"", ""address"": {""city"": ""jaipur"", ""state"": ""RJ"", ""country"": ""IN""}}, ""order"": {""order_id"": ""ORD-2024-00976"", ""channel"": ""Partner_API"", ""placed_at"": ""2024-06-14"", ""currency"": ""inr"", ""total_amount"": ""$2,898.00"", ""items"": [{""product_id"": ""P-320"", ""qty"": ""5"", ""unit_price"": ""579.60"", ""discount_pct"": 5}], ""payment"": {""method"": ""Credit Card"", ""status"": ""SUCCESS"", ""gateway"": ""Stripe""}}, ""metadata"": {""app_version"": ""3.2.3"", ""is_test_event"": ""false""}}",2024-06-14 09:44:00,web
"{""event_id"": ""EVT-20240315-00977"", ""event_type"": ""order_cancelled"", ""occurred_at"": ""01/01/2024 09:43:00"", ""customer"": {""id"": "" C-00054 "", ""name"": ""JANE KUMAR"", ""email"": ""JANE.KUMAR@GMAIL.COM"", ""phone"": ""(+91) 98765-43210"", ""tier"": ""gold"", ""address"": {""city"": ""mumbai"", ""state"": ""MH"", ""country"": ""IN""}}, ""order"": {""order_id"": ""ORD-2024-00977"", ""channel"": ""Partner_API"", ""placed_at"": ""2024-01-01"", ""currency"": ""usd"", ""total_amount"": ""$6,984.56"", ""items"": [{""product_id"": ""P-268"", ""qty"": ""0"", ""unit_price"": ""818.84"", ""discount_pct"": 50}, {""product_id"": ""P-179"", ""qty"": ""2"", ""unit_price"": ""$953.26"", ""discount_pct"": 0}, {""product_id"": ""P-316"", ""qty"": ""3"", ""unit_price"": ""$204.65"", ""discount_pct"": 10}, {""product_id"": ""P-098"", ""qty"": ""2"", ""unit_price"": ""$771.36"", ""discount_pct"": 10}, {""product_id"": ""P-343"", ""qty"": ""3"", ""unit_price"": ""973.79"", ""discount_pct"": 80}], ""payment"": {""method"": ""COD"", ""status"": ""failed"", ""gateway"": ""Stripe""}}, ""metadata"": {""app_version"": ""3.5.7"", ""is_test_event"": ""false""}}",2024-01-01 09:43:00,web
"{""event_id"": ""EVT-20240315-00978"", ""event_type"": ""order_cancelled"", ""occurred_at"": ""20/03/2024 08:45:00"", ""customer"": {""id"": "" C-00074 "", ""name"": ""AMIT JONES"", ""email"": ""AMIT.JONES@GMAIL.COM"", ""phone"": ""(+91) 98765-43210"", ""tier"": ""GOLD"", ""address"": {""city"": ""jaipur"", ""state"": ""RJ"", ""country"": ""IN""}}, ""order"": {""order_id"": ""ORD-2024-00978"", ""channel"": ""Partner_API"", ""placed_at"": ""2024-03-20"", ""currency"": ""INR"", ""total_amount"": ""$0.00"", ""items"": [{""product_id"": ""P-050"", ""qty"": ""0"", ""unit_price"": ""41.30"", ""discount_pct"": 80}], ""payment"": {""method"": ""UPI"", ""status"": ""PENDING"", ""gateway"": ""Razorpay""}}, ""metadata"": {""app_version"": ""3.3.3"", ""is_test_event"": ""false""}}",2024-03-20 08:45:00,web
"{""event_id"": ""EVT-20240315-00979"", ""event_type"": ""ORDER_PLACED"", ""occurred_at"": ""21/04/2024 03:36:00"", ""customer"": {""id"": "" C-00562 "", ""name"": ""ROHAN JONES"", ""email"": ""ROHAN.JONES@GMAIL.COM"", ""phone"": ""(+91) 98765-43210"", ""tier"": ""GOLD"", ""address"": {""city"": ""jaipur"", ""state"": ""RJ"", ""country"": ""IN""}}, ""order"": {""order_id"": ""ORD-2024-00979"", ""channel"": ""WEB"", ""placed_at"": ""2024-04-21"", ""currency"": ""inr"", ""total_amount"": ""$4,837.78"", ""items"": [{""product_id"": ""P-032"", ""qty"": ""4"", ""unit_price"": ""$678.76"", ""discount_pct"": 10}, {""product_id"": ""P-073"", ""qty"": ""3"", ""unit_price"": ""707.58"", ""discount_pct"": 20}], ""payment"": {""method"": ""COD"", ""status"": ""PENDING"", ""gateway"": ""PayU""}}, ""metadata"": {""app_version"": ""3.5.4"", ""is_test_event"": ""false""}}",2024-04-21 03:36:00,partner_api
"{""event_id"": ""EVT-20240315-00360"", ""event_type"": ""page_view"", ""occurred_at"": ""18/05/2024 08:33:00"", ""customer"": {""id"": "" C-00443 "", ""name"": ""AMIT PATEL"", ""email"": ""AMIT.PATEL@GMAIL.COM"", ""phone"": ""(+91) 98765-43210"", ""tier"": ""GOLD"", ""address"": {""city"": ""ahmedabad"", ""state"": ""GJ"", ""country"": ""IN""}}, ""order"": {""order_id"": ""ORD-2024-00980"", ""channel"": ""Partner_API"", ""placed_at"": ""2024-05-18"", ""currency"": ""USD"", ""total_amount"": ""$187.55"", ""items"": [{""product_id"": ""P-319"", ""qty"": ""5"", ""unit_price"": ""37.51"", ""discount_pct"": 0}], ""payment"": {""method"": ""Credit Card"", ""status"": ""failed"", ""gateway"": ""Stripe""}}, ""metadata"": {""app_version"": ""3.0.5"", ""is_test_event"": ""true""}}",2024-05-18 08:33:00,web
